id,num_items,capacidad,num_variables_qubo,optimo,valor_total,peso,factible,coincide,ratio_optimo,brecha_optimo,exceso_peso,prob_optimo,ratio_optimo_medio,tiempo_total,t_solver,t_cuantico,t_clasico,pct_tiempo_solver_sobre_total,pct_tiempo_cuantico_sobre_solver,pct_tiempo_clasico_sobre_solver,tiempo_medio_iter,tiempo_por_eval,total_evals,num_factibles_qaoa,prob_optimo_muestras,prob_optimo_starts,tasa_factibilidad,ratio_medio_factibles,valor_medio_start,std_valor_start,tiempo_medio_start,total_muestras,starts,reads_por_start,muestras_esperadas,metodo,warmstart,epsilon_warmstart
403,4,7,7,20,20,7,True,True,1.0,0,0,N/A,N/A,0.020485799992457032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0.9,1.0,0.636,19.7,0.9,0.0017580100044142454,100,10,10,100,sa,N/A,N/A
404,4,8,8,21,21,8,True,True,1.0,0,0,N/A,N/A,0.023297799983993173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.09,0.7,0.98,0.5748299319727891,20.3,1.1,0.0020108999917283652,100,10,10,100,sa,N/A,N/A
201,2,5,5,9,9,5,True,True,1.0,0,0,1.0,1.0,439.5170448999852,439.5149510000483,430.0238222994958,9.491128700552508,0.9999952359073188,0.9784054474621241,0.02159455253787593,0.14026305903997272,0.17510534972112451,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
202,2,6,5,11,11,6,True,True,1.0,0,0,0.9,0.9636363636363636,377.10990239999956,377.1077519999235,367.9535155003541,9.154236499569379,0.999994297683348,0.9757251436730708,0.02427485632692917,0.11966984776002355,0.15024192912345918,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
203,2,5,5,8,8,5,True,True,1.0,0,0,0.7,0.8125,408.60394579998683,408.60180200007744,399.38670840044506,9.215093599632382,0.9999947533548528,0.9774472516897255,0.02255274831027455,0.13007513388004155,0.16278937007970756,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
204,2,4,5,6,6,4,True,True,1.0,0,0,0.9,0.9,479.00600230001146,479.0038532001199,469.8497519996017,9.154101200518198,0.9999955134176164,0.9808892952752641,0.019110704724735826,0.15324213459994643,0.1908380185259252,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
301,3,5,6,9,9,5,True,True,1.0,0,0,0.5,0.9444444444444444,897.5660927999998,897.5637705997797,887.87611260009,9.68765799968969,0.9999974127808094,0.989206718990879,0.010793281009121056,0.2857665741200326,0.3575948309561004,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
302,3,5,6,9,9,5,True,True,1.0,0,0,0.8,0.9777777777777779,841.9889589000377,841.9866358999861,832.2911992999725,9.695436600013636,0.9999972410563975,0.9884850469275557,0.01151495307244436,0.2670146961200051,0.3354525555776751,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
303,3,5,6,11,11,5,True,True,1.0,0,0,0.8,0.9,951.6052548000007,951.6029586998047,941.899427700555,9.703530999249779,0.9999975871295536,0.989802962558557,0.01019703744144293,0.30419391708003823,0.37912439195213343,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
304,3,4,6,7,7,4,True,True,1.0,0,0,0.6,0.9428571428571427,820.6374763000058,820.6351768999593,810.8454176984378,9.78975920152152,0.9999971980318803,0.988070509920738,0.011929490079262048,0.2620295512800338,0.32694607741033394,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
401,4,9,8,21,21,9,True,True,1.0,0,0,0.7,0.9714285714285715,4477.700349799998,4477.697713299713,4464.528865098604,13.16884820110863,0.9999994111932289,0.9970590135725343,0.0029409864274656944,1.4250204005999723,1.783943006374402,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
402,4,8,8,21,19,7,True,False,0.9047619047619048,2,0,0.0,0.8714285714285713,4580.558539799997,4580.555842199887,4567.008131799928,13.547710399958305,0.9999994110761632,0.9970423435786667,0.0029576564213333106,1.4614292122400365,1.8249223305577313,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
403,4,7,7,20,20,7,True,True,1.0,0,0,0.8,0.9650000000000001,1922.7787823999533,1922.7762916999636,1911.2062162988004,11.570075401163194,0.9999987046351808,0.9939826201045292,0.006017379895470766,0.609895633599977,0.7660460242629376,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
404,4,8,8,21,21,8,True,True,1.0,0,0,0.7,0.8904761904761903,4374.333471500024,4374.330820500036,4361.126482100284,13.204338399751578,0.9999993939648165,0.9969814037982975,0.0030185962017024977,1.3929899570399662,1.7427609854980057,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
201,2,5,5,9,9,5,True,True,1.0,0,0,1.0,1.0,497.4988990999991,497.49677380005596,488.42311539844377,9.073658401612192,0.999995728030862,0.9817613723757355,0.01823862762426455,0.15943528999998235,0.1982056740239129,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
202,2,6,5,11,11,6,True,True,1.0,0,0,0.9,0.9636363636363636,427.3249366999953,427.3227216999512,418.17543009942165,9.14729160052957,0.9999948165907162,0.9785939498743705,0.021406050125629475,0.13531430083999876,0.17024783494022389,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
203,2,5,5,8,8,5,True,True,1.0,0,0,0.9,0.9375,464.8056426999974,464.80341390008107,455.59928429994034,9.204129600140732,0.9999952048776701,0.9801978012103858,0.019802198789614197,0.14820711668001021,0.185180325856603,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
204,2,4,5,6,6,4,True,True,1.0,0,0,0.9,0.9,536.9309716999996,536.9287285999162,527.8725464997697,9.056182100146543,0.9999958223678617,0.9831333627392945,0.016866637260705437,0.17209260372002608,0.21391556442228696,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
301,3,5,6,9,9,5,True,True,1.0,0,0,0.6,0.9222222222222222,1040.5657187000033,1040.563139099977,1030.758068800671,9.805070299305953,0.9999975209638565,0.9905771500730011,0.00942284992699889,0.3345536087199813,0.41456670474102886,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
302,3,5,6,9,9,5,True,True,1.0,0,0,0.9,0.9888888888888889,969.7669301999849,969.7645665000309,959.8421904998831,9.922376000147779,0.9999975626102722,0.989768262996081,0.010231737003918943,0.3099166702000191,0.3863601086454362,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
303,3,5,6,11,11,5,True,True,1.0,0,0,1.0,1.0,1039.760184600018,1039.757776799961,1029.8655663984246,9.892210401536431,0.9999976842736502,0.9904860433629249,0.009513956637075093,0.3315369027200388,0.41424582725097664,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
304,3,4,6,7,7,4,True,True,1.0,0,0,0.8,0.9714285714285715,929.8896149999928,929.8872122998582,919.8533159997314,10.033896300126798,0.9999974161447813,0.9892095555596357,0.010790444440364231,0.2974020977999782,0.3704727233465681,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
401,4,9,8,21,21,9,True,True,1.0,0,0,0.7,0.9571428571428571,5918.934993200004,5918.932175500027,5904.627208399936,14.304967100091744,0.999999523951525,0.9975831844873466,0.00241681551265339,1.8906232078000205,2.358140021394447,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
402,4,8,8,21,21,8,True,True,1.0,0,0,0.4,0.8380952380952381,5938.095050600008,5938.092119000212,5923.611356300826,14.480762699386105,0.9999995063063539,0.9975613778955952,0.002438622104404842,1.8986325663199881,2.3657734274502893,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
403,4,7,7,20,20,7,True,True,1.0,0,0,0.8,0.9650000000000001,2252.7944288,2252.791800700128,2241.101742902072,11.690057798055932,0.9999988334044873,0.9948108574461152,0.005189142553884859,0.7187770848799963,0.8975263175697425,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
404,4,8,8,21,21,8,True,True,1.0,0,0,0.7,0.9714285714285715,5893.6172750999685,5893.6144933000905,5879.17882339831,14.435669901780784,0.999999527997875,0.9975506253559354,0.002449374644064584,1.8926813952399417,2.348053257569784,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
201,2,5,5,9,9,5,True,True,1.0,0,0,N/A,N/A,0.01738520001526922,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,1.0,1.0,0.5422222222222223,9,0.0,0.001456709997728467,100,10,10,100,sa,N/A,N/A
202,2,6,5,11,11,6,True,True,1.0,0,0,N/A,N/A,0.016118100029416382,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.53,1.0,1.0,0.7009090909090909,11,0.0,0.0013628300046548247,100,10,10,100,sa,N/A,N/A
203,2,5,5,8,8,5,True,True,1.0,0,0,N/A,N/A,0.01628270000219345,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.34,1.0,1.0,0.47125,8,0.0,0.0013926499872468413,100,10,10,100,sa,N/A,N/A
204,2,4,5,6,6,4,True,True,1.0,0,0,N/A,N/A,0.015588799957185984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.53,1.0,0.99,0.5353535353535354,6,0.0,0.001334449998103082,100,10,10,100,sa,N/A,N/A
301,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.01840569998603314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.22,0.9,1.0,0.5688888888888889,8.6,1.2,0.001580709987320006,100,10,10,100,sa,N/A,N/A
302,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.019374700030311942,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.25,1.0,1.0,0.6611111111111111,9,0.0,0.0016756800119765102,100,10,10,100,sa,N/A,N/A
303,3,5,6,11,11,5,True,True,1.0,0,0,N/A,N/A,0.019128100015223026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.27,1.0,1.0,0.6181818181818182,11,0.0,0.0016382600064389409,100,10,10,100,sa,N/A,N/A
304,3,4,6,7,7,4,True,True,1.0,0,0,N/A,N/A,0.018759200000204146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29,0.9,0.99,0.733044733044733,6.9,0.3,0.0016104399575851858,100,10,10,100,sa,N/A,N/A
401,4,9,8,21,21,9,True,True,1.0,0,0,N/A,N/A,0.023626099922694266,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.06,0.5,1.0,0.5714285714285714,19.6,1.7435595774162693,0.0020407800329849124,100,10,10,100,sa,N/A,N/A
402,4,8,8,21,21,8,True,True,1.0,0,0,N/A,N/A,0.023083799984306097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05,0.5,0.97,0.6308296514482081,19.9,1.1357816691600546,0.001987680001184344,100,10,10,100,sa,N/A,N/A
403,4,7,7,20,20,7,True,True,1.0,0,0,N/A,N/A,0.020365500007756054,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13,0.7,1.0,0.6605,19.1,1.374772708486752,0.0017534199985675513,100,10,10,100,sa,N/A,N/A
404,4,8,8,21,21,8,True,True,1.0,0,0,N/A,N/A,0.021979000070132315,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11,0.4,0.96,0.6066468253968254,19.2,2.039607805437114,0.0018875799840316176,100,10,10,100,sa,N/A,N/A
201,2,5,5,9,9,5,True,True,1.0,0,0,1.0,1.0,439.8361930999672,439.83405559998937,430.2567607987439,9.577294801245444,0.9999951402362712,0.978225208622873,0.021774791377126995,0.1406152944799047,0.17523246637449982,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
202,2,6,5,11,11,6,True,True,1.0,0,0,1.0,1.0,393.5243884000229,393.5221795999678,384.0840949998237,9.438084600144066,0.9999943871329956,0.976016384617156,0.023983615382843947,0.12556668700003065,0.15678153167329395,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
203,2,5,5,8,8,5,True,True,1.0,0,0,0.9,0.9375,420.5717423000606,420.5694496000651,411.2530555985868,9.31639400147833,0.9999945486114142,0.9778481437243299,0.022151856275670116,0.13494795592003503,0.16755728131476455,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
204,2,4,5,6,6,4,True,True,1.0,0,0,1.0,1.0,462.6584125999361,462.65618129994255,453.3314568004571,9.324724499485455,0.99999517721945,0.9798452395615133,0.020154760438486793,0.147146503120102,0.18432491784859673,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
301,3,5,6,9,9,5,True,True,1.0,0,0,0.4,0.9333333333333333,905.9723625999177,905.9700317002134,896.1027995008044,9.867232199409045,0.9999974271845362,0.989108654972956,0.010891345027044034,0.2896817159599159,0.360943928247121,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
302,3,5,6,9,9,5,True,True,1.0,0,0,0.8,0.9777777777777779,841.9229312000098,841.9204798999708,832.1616873018211,9.75879259814974,0.9999970884507975,0.9884088903511301,0.011591109648869913,0.2673881338001229,0.33542622581673454,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
303,3,5,6,11,11,5,True,True,1.0,0,0,1.0,1.0,923.2676663000602,923.2653431998333,913.6091512016719,9.656191998161376,0.9999974838280254,0.9895412601921186,0.010458739807881395,0.29367843027999624,0.3678345065735989,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
304,3,4,6,7,7,4,True,True,1.0,0,0,1.0,1.0,824.8536336000543,824.8512605001451,815.1080713984556,9.743189101689495,0.9999971230048429,0.9881879442170195,0.011812055782980502,0.26422938527991063,0.3286257031872735,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
401,4,9,8,21,21,9,True,True,1.0,0,0,0.6,0.938095238095238,4436.3552841999335,4436.352612499963,4422.609569300199,13.743043199763633,0.9999993977714138,0.9969021751875536,0.003097824812446364,1.4113574275599792,1.7674709466135268,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
402,4,8,8,21,21,8,True,True,1.0,0,0,0.4,0.9238095238095237,4558.658322499949,4558.655698399991,4545.4605445005,13.195153899490833,0.9999994243701168,0.9971054725839193,0.002894527416080601,1.455814601719985,1.8161972721912472,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
403,4,7,7,20,20,7,True,True,1.0,0,0,0.6,0.9399999999999998,1950.1366008999757,1950.1340434998274,1938.607253001188,11.526790498639457,0.9999986886046099,0.9940892316930415,0.0059107683069584225,0.6217785252400674,0.7769456791632579,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
404,4,8,8,21,21,8,True,True,1.0,0,0,0.6,0.9523809523809523,4400.325281600002,4400.3225373000605,4386.849471100024,13.473066200036556,0.9999993763415734,0.9969381639446132,0.0030618360553868232,1.4063049886799883,1.7531162530677282,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
201,2,5,5,9,9,5,True,True,1.0,0,0,0.9,0.9555555555555555,480.6254192000488,480.62330010032747,471.3593546990305,9.26394540129695,0.9999955909537102,0.9807251429563171,0.01927485704368297,0.15252262063995004,0.19148316976105964,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
202,2,6,5,11,11,6,True,True,1.0,0,0,0.8,0.9272727272727274,443.3793327000458,443.3769593000179,434.3219406994758,9.055018600542098,0.9999946470215167,0.9795771557122911,0.02042284428770887,0.14161265379991383,0.17664390828685864,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
203,2,5,5,8,8,5,True,True,1.0,0,0,1.0,1.0,473.0582247999264,473.0560508000199,464.16408659750596,8.891964202513918,0.9999954043714018,0.9812031487865421,0.01879685121345782,0.15142782744001598,0.18846827470122343,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
204,2,4,5,6,6,4,True,True,1.0,0,0,0.8,0.8,528.2732775999466,528.2710812001023,519.30985950178,8.961221698322333,0.9999958423037141,0.9830366983595531,0.016963301640446862,0.16849118904005736,0.21046632529886633,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
301,3,5,6,9,9,5,True,True,1.0,0,0,0.7,0.9333333333333333,1008.7034202000359,1008.701036700164,998.7833822986577,9.917654401506297,0.9999976370657379,0.9901678951040334,0.00983210489596663,0.3220052402799949,0.4018726460558206,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
302,3,5,6,9,9,5,True,True,1.0,0,0,0.8,0.9777777777777779,996.078254199936,996.075904999976,985.9973345005419,10.078570499434136,0.9999976415508017,0.989881724425977,0.010118275574023025,0.32031254292000083,0.3968426857768851,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
303,3,5,6,11,11,5,True,True,1.0,0,0,1.0,1.0,1028.7985409999965,1028.7961872997694,1018.9803741994547,9.8158131003147,0.9999977121854928,0.9904589332450018,0.009541066754998169,0.32661251988001166,0.40987865868515233,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
304,3,4,6,7,7,4,True,True,1.0,0,0,0.9,0.9857142857142858,927.512495999923,927.5101373996586,917.4727355990326,10.037401800625958,0.9999974570690157,0.9891781217305435,0.010821878269456478,0.296297271399945,0.3695256317528781,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
401,4,9,8,21,21,9,True,True,1.0,0,0,0.7,0.9571428571428571,5743.703771299915,5743.701016399893,5729.359100803034,14.341915596858598,0.9999995203617505,0.9975030184273331,0.0024969815726668862,1.8243062738399487,2.288326777490014,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
402,4,8,8,21,21,8,True,True,1.0,0,0,0.7,0.9238095238095237,5889.192349300021,5889.189522599801,5874.697533999453,14.491988600348122,0.9999995200190361,0.9975392219006138,0.002460778099386176,1.8782907875598873,2.34629030015929,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
403,4,7,7,20,20,7,True,True,1.0,0,0,0.6,0.9249999999999998,2288.2175090000965,2288.2149069998413,2276.5365178983193,11.678389101522043,0.9999988628702277,0.9948962883399646,0.005103711660035459,0.7322225368399173,0.9116391807170288,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
404,4,8,8,21,21,8,True,True,1.0,0,0,0.4,0.8761904761904761,5707.343494400033,5707.340727700037,5692.933247398469,14.407480301568285,0.9999995152385697,0.9974756228883195,0.002524377111680567,1.8184470103600527,2.2738406056175062,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
201,2,5,5,9,9,5,True,True,1.0,0,0,N/A,N/A,0.01744859991595149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.38,1.0,1.0,0.6077777777777778,9,0.0,0.0014586600242182612,100,10,10,100,sa,N/A,N/A
202,2,6,5,11,11,6,True,True,1.0,0,0,N/A,N/A,0.016063300077803433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.55,1.0,1.0,0.7254545454545455,11,0.0,0.001357849990017712,100,10,10,100,sa,N/A,N/A
203,2,5,5,8,8,5,True,True,1.0,0,0,N/A,N/A,0.015939899953082204,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.44,0.9,1.0,0.54875,7.5,1.5,0.0013622800004668533,100,10,10,100,sa,N/A,N/A
204,2,4,5,6,6,4,True,True,1.0,0,0,N/A,N/A,0.015800799941644073,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.52,1.0,0.97,0.5360824742268041,6,0.0,0.001355359994340688,100,10,10,100,sa,N/A,N/A
301,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.018266199971549213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.19,0.8,1.0,0.5655555555555556,8.8,0.4,0.0015681199729442596,100,10,10,100,sa,N/A,N/A
302,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.018885000026784837,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.25,1.0,1.0,0.7355555555555555,9,0.0,0.001632880000397563,100,10,10,100,sa,N/A,N/A
303,3,5,6,11,11,5,True,True,1.0,0,0,N/A,N/A,0.019321099971421063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,0.9,1.0,0.6345454545454545,10.9,0.3,0.00166405001655221,100,10,10,100,sa,N/A,N/A
304,3,4,6,7,7,4,True,True,1.0,0,0,N/A,N/A,0.018058199901133776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3,1.0,1.0,0.7557142857142857,7,0.0,0.00154810999520123,100,10,10,100,sa,N/A,N/A
401,4,9,8,21,21,9,True,True,1.0,0,0,N/A,N/A,0.022922499920241535,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0.7,0.99,0.5868205868205868,20.4,1.2,0.001976080017630011,100,10,10,100,sa,N/A,N/A
402,4,8,8,21,21,8,True,True,1.0,0,0,N/A,N/A,0.02298590005375445,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.07,0.5,0.99,0.6060606060606061,19.7,1.5524174696260025,0.0019740200135856868,100,10,10,100,sa,N/A,N/A
403,4,7,7,20,20,7,True,True,1.0,0,0,N/A,N/A,0.021312199998646975,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.25,1.0,1.0,0.717,20,0.0,0.0018315400113351644,100,10,10,100,sa,N/A,N/A
404,4,8,8,21,21,8,True,True,1.0,0,0,N/A,N/A,0.023061000043526292,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.09,0.6,0.99,0.5699855699855699,20.1,1.1357816691600546,0.0019737099879421293,100,10,10,100,sa,N/A,N/A
201,2,5,5,9,9,5,True,True,1.0,0,0,0.6,0.7666666666666666,443.80318789999,443.801052399911,434.3508709036978,9.45018149621319,0.9999951881822005,0.9787062661408527,0.0212937338591473,0.1421521355999168,0.1768129566135219,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
202,2,6,5,11,11,6,True,True,1.0,0,0,0.9,0.9636363636363636,390.61673590005375,390.61457759991754,381.55655299895443,9.058024600963108,0.9999944746347561,0.9768108383035292,0.02318916169647075,0.12490417375992983,0.1556230672907856,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
203,2,5,5,8,8,5,True,True,1.0,0,0,0.8,0.8375,418.02891539991833,418.0267788001802,408.8134057983989,9.213373001781292,0.9999948888709382,0.9779598497775058,0.022040150222494122,0.1338528462800663,0.16654434486063183,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
204,2,4,5,6,6,4,True,True,1.0,0,0,1.0,1.0,477.8416174000595,477.8394576999126,468.69143729878124,9.148020401131362,0.9999954803012793,0.9808554520692672,0.019144547930732836,0.15280445499992928,0.19037404996013654,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
301,3,5,6,9,9,5,True,True,1.0,0,0,0.4,0.9,910.7470307999756,910.7446963998955,901.0225009941496,9.722195405745879,0.9999974368293267,0.9893250046427094,0.010674995357290553,0.29131660175998697,0.3628462729880037,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
302,3,5,6,9,9,5,True,True,1.0,0,0,0.9,0.9888888888888889,861.3663374999305,861.3638102998957,851.6813817991642,9.682428500731476,0.9999970660566535,0.9887591881793125,0.01124081182068748,0.27504684196012097,0.34317256043821875,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
303,3,5,6,11,11,5,True,True,1.0,0,0,0.9,0.9363636363636363,939.2829014000017,939.2805890999734,929.6534684005892,9.62712069938425,0.999997538228339,0.9897505380063171,0.010249461993682886,0.29961632652003317,0.37421506418326156,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
304,3,4,6,7,7,4,True,True,1.0,0,0,0.7,0.9571428571428573,824.371165700024,824.3688394000055,814.6626601997996,9.706179200205952,0.9999971780914771,0.9882259266285826,0.011774073371417497,0.26393258348000237,0.3284335094820838,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
401,4,9,8,21,21,9,True,True,1.0,0,0,1.0,1.0,4557.771967799985,4557.769255799707,4544.26351509802,13.505740701686591,0.9999994049723644,0.9970367651489814,0.002963234851018554,1.4571135470000096,1.815843999362458,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
